row ID	#featureID	cluster.index	libraryID	smiles	cas	inchi	libraryID_analogue	smiles_analogue	cas_analogue	inchi_analogue	libraryID_NAP	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_score	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores	AllFiles	componentindex
2592	908.8079223632812_5.015216666666666	706										57	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Alkyldiacylglycerols	Dialkyl ether;Dicarboxylic acid or derivatives;Ether;Fatty acid ester;Fatty acyl;Glycerol ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound	0.25	1	1	1	1	1	0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067	GNPS_MS2_2iso.mgf:2592###	57
6072	1137.754191902356_5.073010641025636	1855										57	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Alkyldiacylglycerols	Dialkyl ether;Dicarboxylic acid or derivatives;Ether;Fatty acid ester;Fatty acyl;Glycerol ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound	0.25	1	1	1	1	1	0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067	GNPS_MS2_2iso.mgf:6072###	57
4455	1051.0857589649847_4.455423257698541	1342										55														GNPS_MS2_2iso.mgf:4455###	55
5680	1091.5937927825537_4.555509256329113	1734										55														GNPS_MS2_2iso.mgf:5680###	55
3278	275.1528994246633_6.944884871031749	933										54	Organic compounds	Organoheterocyclic compounds	Carboxylic acids and derivatives	"Amino acids, peptides, and analogues"	3-alkylindoles;Bipyridines and oligopyridines;Carbazoles;Histidine and derivatives;N-phenylureas;Phenol ethers;Sugar acids and derivatives	Aromatic heteromonocyclic compound;Azacycle;Heteroaromatic compound;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound	1	1	0.5	0.167	0.133	0.067	0.026;0.041;0.038;0.05;0.046;0.035;0.036;0.046;0.036;0.046	GNPS_MS2_2iso.mgf:3278###	54
4929	247.12146487498578_6.104144175491687	1489										54	Organic compounds	Organoheterocyclic compounds	Carboxylic acids and derivatives	"Amino acids, peptides, and analogues"	3-alkylindoles;Bipyridines and oligopyridines;Carbazoles;Histidine and derivatives;N-phenylureas;Phenol ethers;Sugar acids and derivatives	Aromatic heteromonocyclic compound;Azacycle;Heteroaromatic compound;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound	1	1	0.5	0.167	0.133	0.067	0.026;0.041;0.038;0.05;0.046;0.035;0.036;0.046;0.036;0.046	GNPS_MS2_2iso.mgf:4929###	54
1032	831.2975632415781_0.30274254518072286	250					Spectral Match to Maltopentaose from NIST14		34620763		Spectral Match to Maltopentaose from NIST14	52	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Oligosaccharides	Acetal;Alcohol;Hydrocarbon derivative;O-glycosyl compound;Organoheterocyclic compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	0.75	1	0.64	0.64	0.64	0.64	0.033;0.041;0.046;0.031;0.041;0.041;0.033;0.031;0.033;0.035	GNPS_MS2_2iso.mgf:1032###	52
2	685.2394660093894_0.2995818905472637	1	Melibiose		585999		Melibiose		585999		Melibiose	52	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Oligosaccharides	Acetal;Alcohol;Hydrocarbon derivative;O-glycosyl compound;Organoheterocyclic compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	0.75	1	0.64	0.64	0.64	0.64	0.033;0.041;0.046;0.031;0.041;0.041;0.033;0.031;0.033;0.035	GNPS_MS2_2iso.mgf:2###	52
313	667.2290135654775_0.30034638223552884	86	Maltotetraose		34612389		Melibiose		585999		Melibiose	52	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Oligosaccharides	Acetal;Alcohol;Hydrocarbon derivative;O-glycosyl compound;Organoheterocyclic compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	0.75	1	0.64	0.64	0.64	0.64	0.033;0.041;0.046;0.031;0.041;0.041;0.033;0.031;0.033;0.035	GNPS_MS2_2iso.mgf:313###	52
713	702.2661429246047_0.3482743002544528	181					4-O-.beta.-Galactopyranosyl-D-mannopyranose		20869276		4-O-.beta.-Galactopyranosyl-D-mannopyranose	52	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Oligosaccharides	Acetal;Alcohol;Hydrocarbon derivative;O-glycosyl compound;Organoheterocyclic compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	0.75	1	0.64	0.64	0.64	0.64	0.033;0.041;0.046;0.031;0.041;0.041;0.033;0.031;0.033;0.035	GNPS_MS2_2iso.mgf:713###	52
1420	466.32899086688076_7.299927080103358	359					"Benzoic acid, 4-[[(1R,2E,4E,6Z,9Z)-1-[(1S)-4-carboxy-1-hydroxybutyl]-2,4,6,9-pentadecatetraen-1-yl]thio]-"	CCCCCC=CCC=CC=CC=CC(C(CCCC(=O)O)O)SC1=CC=C(C=C1)C(=O)O	154978388	"InChI=1S/C27H36O5S/c1-2-3-4-5-6-7-8-9-10-11-12-13-16-25(24(28)15-14-17-26(29)30)33-23-20-18-22(19-21-23)27(31)32/h6-7,9-13,16,18-21,24-25,28H,2-5,8,14-15,17H2,1H3,(H,29,30)(H,31,32)/b7-6-,10-9-,12-11+,16-13+/t24-,25+/m0/s1"	"Benzoic acid, 4-[[(1R,2E,4E,6Z,9Z)-1-[(1S)-4-carboxy-1-hydroxybutyl]-2,4,6,9-pentadecatetraen-1-yl]thio]-"	51	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acid esters	Acyl carnitines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound	1	1	0.727	0.318	0.273	0.182	0.029;0.031;0.027;0.053;0.029;0.046;0.039;0.029;0.039;0.029	GNPS_MS2_2iso.mgf:1420###	51
1885	438.2976776335297_6.693001079515539	485					"Benzoic acid, 4-[[(1R,2E,4E,6Z,9Z)-1-[(1S)-4-carboxy-1-hydroxybutyl]-2,4,6,9-pentadecatetraen-1-yl]thio]-"	CCCCCC=CCC=CC=CC=CC(C(CCCC(=O)O)O)SC1=CC=C(C=C1)C(=O)O	154978388	"InChI=1S/C27H36O5S/c1-2-3-4-5-6-7-8-9-10-11-12-13-16-25(24(28)15-14-17-26(29)30)33-23-20-18-22(19-21-23)27(31)32/h6-7,9-13,16,18-21,24-25,28H,2-5,8,14-15,17H2,1H3,(H,29,30)(H,31,32)/b7-6-,10-9-,12-11+,16-13+/t24-,25+/m0/s1"	"Benzoic acid, 4-[[(1R,2E,4E,6Z,9Z)-1-[(1S)-4-carboxy-1-hydroxybutyl]-2,4,6,9-pentadecatetraen-1-yl]thio]-"	51	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acid esters	Acyl carnitines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound	1	1	0.727	0.318	0.273	0.182	0.029;0.031;0.027;0.053;0.029;0.046;0.039;0.029;0.039;0.029	GNPS_MS2_2iso.mgf:1885###	51
2525	464.313209809603_7.0377771849593405	683					"Benzoic acid, 4-[[(1R,2E,4E,6Z,9Z)-1-[(1S)-4-carboxy-1-hydroxybutyl]-2,4,6,9-pentadecatetraen-1-yl]thio]-"	CCCCCC=CCC=CC=CC=CC(C(CCCC(=O)O)O)SC1=CC=C(C=C1)C(=O)O	154978388	"InChI=1S/C27H36O5S/c1-2-3-4-5-6-7-8-9-10-11-12-13-16-25(24(28)15-14-17-26(29)30)33-23-20-18-22(19-21-23)27(31)32/h6-7,9-13,16,18-21,24-25,28H,2-5,8,14-15,17H2,1H3,(H,29,30)(H,31,32)/b7-6-,10-9-,12-11+,16-13+/t24-,25+/m0/s1"	"Benzoic acid, 4-[[(1R,2E,4E,6Z,9Z)-1-[(1S)-4-carboxy-1-hydroxybutyl]-2,4,6,9-pentadecatetraen-1-yl]thio]-"	51	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acid esters	Acyl carnitines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound	1	1	0.727	0.318	0.273	0.182	0.029;0.031;0.027;0.053;0.029;0.046;0.039;0.029;0.039;0.029	GNPS_MS2_2iso.mgf:2525###	51
1232	204.12291089675043_0.29042516145057123	306	Spectral Match to Acetyl-DL-carnitine from NIST14		14992622		Spectral Match to Acetyl-DL-carnitine from NIST14		14992622		Spectral Match to Acetyl-DL-carnitine from NIST14	50	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acid esters;Fatty acids and conjugates	Acyl carnitines;Medium-chain fatty acids	Carbonyl group;Carboxylic acid;Carboxylic acid derivative;Dicarboxylic acid or derivatives;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound	1	1	0.457	0.4	0.171	0.171	0.053;0.047;0.047;0.038;0.066;0.055;0.053;0.03;0.051;0.03	GNPS_MS2_2iso.mgf:1232###	50
2520	246.16992491787306_1.6935969525350578	680	Spectral Match to Valerylcarnitine from NIST14		64191851							50	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acid esters;Fatty acids and conjugates	Acyl carnitines;Medium-chain fatty acids	Carbonyl group;Carboxylic acid;Carboxylic acid derivative;Dicarboxylic acid or derivatives;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound	1	1	0.457	0.4	0.171	0.171	0.053;0.047;0.047;0.038;0.066;0.055;0.053;0.03;0.051;0.03	GNPS_MS2_2iso.mgf:2520###	50
5228	218.1385943625142_0.3845415232133541	1587	L-Propionylcarnitine	CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	20064191	"InChI=1S/C10H19NO4/c1-5-10(14)15-8(6-9(12)13)7-11(2,3)4/h8H,5-7H2,1-4H3/t8-/m1/s1"	Spectral Match to Acetyl-DL-carnitine from NIST14		14992622		Spectral Match to Acetyl-DL-carnitine from NIST14	50	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acid esters;Fatty acids and conjugates	Acyl carnitines;Medium-chain fatty acids	Carbonyl group;Carboxylic acid;Carboxylic acid derivative;Dicarboxylic acid or derivatives;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound	1	1	0.457	0.4	0.171	0.171	0.053;0.047;0.047;0.038;0.066;0.055;0.053;0.03;0.051;0.03	GNPS_MS2_2iso.mgf:5228###	50
4659	595.4031999261788_8.353022627965037	1399										48	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound	1	1	0.688	0.312	0.312	0.25	0.02;0.038;0.038;0.033;0.02;0.025;0.04;0.038;0.038;0.038	GNPS_MS2_2iso.mgf:4659###	48
6324	545.38720703125_7.719383333333334	1932										48	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound	1	1	0.688	0.312	0.312	0.25	0.02;0.038;0.038;0.033;0.02;0.025;0.04;0.038;0.038;0.038	GNPS_MS2_2iso.mgf:6324###	48
7028	671.4561615783234_8.77925187179488	2088										48	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound	1	1	0.688	0.312	0.312	0.25	0.02;0.038;0.038;0.033;0.02;0.025;0.04;0.038;0.038;0.038	GNPS_MS2_2iso.mgf:7028###	48
4393	247.14403317712913_1.3254389780631344	1319					Spectral Match to DL-Indole-3-lactic acid from NIST14		832973		Spectral Match to DL-Indole-3-lactic acid from NIST14	47	Organic compounds	Organoheterocyclic compounds	Benzene and substituted derivatives;Triazines	none	"1,3,5-triazine-2,4-diamines"	Aromatic heteromonocyclic compound;Azacycle;Heteroaromatic compound;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound	1	1	0.585	0.122	0.244	0.098	0.025;0.037;0.031;0.058;0.049;0.036;0.045;0.049;0.045;0.049	GNPS_MS2_2iso.mgf:4393###	47
6093	188.0704650442941_0.9034739599383668	1861	Spectral Match to Abrine from NIST14		526318		Spectral Match to Abrine from NIST14		526318		Spectral Match to Abrine from NIST14	47	Organic compounds	Organoheterocyclic compounds	Benzene and substituted derivatives;Triazines	none	"1,3,5-triazine-2,4-diamines"	Aromatic heteromonocyclic compound;Azacycle;Heteroaromatic compound;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound	1	1	0.585	0.122	0.244	0.098	0.025;0.037;0.031;0.058;0.049;0.036;0.045;0.049;0.045;0.049	GNPS_MS2_2iso.mgf:6093###	47
6156	205.09691658358545_0.8962737261146491	1881	Spectral Match to L-Tryptophan from NIST14		73223		Spectral Match to L-Tryptophan from NIST14		73223		Spectral Match to L-Tryptophan from NIST14	47	Organic compounds	Organoheterocyclic compounds	Benzene and substituted derivatives;Triazines	none	"1,3,5-triazine-2,4-diamines"	Aromatic heteromonocyclic compound;Azacycle;Heteroaromatic compound;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound	1	1	0.585	0.122	0.244	0.098	0.025;0.037;0.031;0.058;0.049;0.036;0.045;0.049;0.045;0.049	GNPS_MS2_2iso.mgf:6156###	47
2067	903.5059174072544_4.98329851282051	528										46	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal glycosides	Steroidal saponins	Alcohol;Glycosyl compound;Hydrocarbon derivative;O-glycosyl compound;Organic oxygen compound;Organoheterocyclic compound;Organooxygen compound;Oxacycle;Oxane;Secondary alcohol	1	1	0.933	0.733	0.733	0.667	0.039;0.031;0.039;0.031;0.037;0.031;0.037;0.031;0.031;0.039	GNPS_MS2_2iso.mgf:2067###	46
6163	903.5072213424123_5.064430314561133	1884										46	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal glycosides	Steroidal saponins	Alcohol;Glycosyl compound;Hydrocarbon derivative;O-glycosyl compound;Organic oxygen compound;Organoheterocyclic compound;Organooxygen compound;Oxacycle;Oxane;Secondary alcohol	1	1	0.933	0.733	0.733	0.667	0.039;0.031;0.039;0.031;0.037;0.031;0.037;0.031;0.031;0.039	GNPS_MS2_2iso.mgf:6163###	46
3503	415.21130574601375_5.800252139303486	1006	"NCGC00385811-01!6-[3-[(3,4-dimethoxyphenyl)methyl]-4-methoxy-2-(methoxymethyl)butyl]-4-methoxy-1,3-benzodioxole"	COCC(CC1=CC=C(OC)C(OC)=C1)C(COC)CC2=CC3=C(OCO3)C(OC)=C2		"InChI=1S/C24H32O7/c1-25-13-18(8-16-6-7-20(27-3)21(10-16)28-4)19(14-26-2)9-17-11-22(29-5)24-23(12-17)30-15-31-24/h6-7,10-12,18-19H,8-9,13-15H2,1-5H3"	"NCGC00385811-01!6-[3-[(3,4-dimethoxyphenyl)methyl]-4-methoxy-2-(methoxymethyl)butyl]-4-methoxy-1,3-benzodioxole"	COCC(CC1=CC=C(OC)C(OC)=C1)C(COC)CC2=CC3=C(OCO3)C(OC)=C2		"InChI=1S/C24H32O7/c1-25-13-18(8-16-6-7-20(27-3)21(10-16)28-4)19(14-26-2)9-17-11-22(29-5)24-23(12-17)30-15-31-24/h6-7,10-12,18-19H,8-9,13-15H2,1-5H3"	"NCGC00385811-01!6-[3-[(3,4-dimethoxyphenyl)methyl]-4-methoxy-2-(methoxymethyl)butyl]-4-methoxy-1,3-benzodioxole"	45	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids;Melleolides and analogues	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organoheterocyclic compound;Organooxygen compound	1	1	0.581	0.419	0.258	0.097	0.021;0.032;0.034;0.021;0.042;0.023;0.036;0.042;0.019;0.042	GNPS_MS2_2iso.mgf:3503###	45
4405	432.2377984023637_6.173663467492259	1324	"NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate"	CC1C(O)C2(OC(C)=O)C(C3\C=C(CO)/CC4C(\C=C(C)/C4=O)C13O)C2(C)C		"InChI=1S/C22H30O6/c1-10-6-15-14(17(10)25)7-13(9-23)8-16-18-20(4,5)22(18,28-12(3)24)19(26)11(2)21(15,16)27/h6,8,11,14-16,18-19,23,26-27H,7,9H2,1-5H3"	"NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate"	CC1C(O)C2(OC(C)=O)C(C3\C=C(CO)/CC4C(\C=C(C)/C4=O)C13O)C2(C)C		"InChI=1S/C22H30O6/c1-10-6-15-14(17(10)25)7-13(9-23)8-16-18-20(4,5)22(18,28-12(3)24)19(26)11(2)21(15,16)27/h6,8,11,14-16,18-19,23,26-27H,7,9H2,1-5H3"	"NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate"	45	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids;Melleolides and analogues	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organoheterocyclic compound;Organooxygen compound	1	1	0.581	0.419	0.258	0.097	0.021;0.032;0.034;0.021;0.042;0.023;0.036;0.042;0.019;0.042	GNPS_MS2_2iso.mgf:4405###	45
3068	838.9691802439881_4.527573121533029	862										44	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphocholines	Phosphatidylcholines	Dialkyl phosphate;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organic phosphoric acid derivative;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Phosphoric acid ester	0.2	1	1	0.857	0.857	0.857	0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042	GNPS_MS2_2iso.mgf:3068###	44
4855	958.6793760755397_4.604635383386583	1458										44	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphocholines	Phosphatidylcholines	Dialkyl phosphate;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organic phosphoric acid derivative;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Phosphoric acid ester	0.2	1	1	0.857	0.857	0.857	0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042	GNPS_MS2_2iso.mgf:4855###	44
4878	745.8632751307628_4.834359969696971	1467										44	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphocholines	Phosphatidylcholines	Dialkyl phosphate;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organic phosphoric acid derivative;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Phosphoric acid ester	0.2	1	1	0.857	0.857	0.857	0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042	GNPS_MS2_2iso.mgf:4878###	44
592	1118.2903384505867_5.002085439705114	149										44	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphocholines	Phosphatidylcholines	Dialkyl phosphate;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organic phosphoric acid derivative;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Phosphoric acid ester	0.2	1	1	0.857	0.857	0.857	0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042	GNPS_MS2_2iso.mgf:592###	44
6793	1157.3102565634333_5.049233720330239	2043										44	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphocholines	Phosphatidylcholines	Dialkyl phosphate;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organic phosphoric acid derivative;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Phosphoric acid ester	0.2	1	1	0.857	0.857	0.857	0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042;0.042	GNPS_MS2_2iso.mgf:6793###	44
2677	421.28552369936676_10.337309407552079	732					"Methanone, (2-hydroxy-1-pentyl-1H-indol-3-yl)-1-naphthalenyl-"		1427325323		"Methanone, (2-hydroxy-1-pentyl-1H-indol-3-yl)-1-naphthalenyl-"	43	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Aliphatic homopolycyclic compound;Azacycle;Carbonyl group;Carboxamide group;Carboxylic acid derivative;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Organopnictogen compound	1	1	0.515	0.303	0.273	0.273	0.025;0.023;0.046;0.022;0.025;0.051;0.046;0.049;0.049;0.025	GNPS_MS2_2iso.mgf:2677###	43
4256	463.3323275767711_10.535256045751641	1274					Tetraoctylammonium cation		19524733		Tetraoctylammonium cation	43	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Aliphatic homopolycyclic compound;Azacycle;Carbonyl group;Carboxamide group;Carboxylic acid derivative;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Organopnictogen compound	1	1	0.515	0.303	0.273	0.273	0.025;0.023;0.046;0.022;0.025;0.051;0.046;0.049;0.049;0.025	GNPS_MS2_2iso.mgf:4256###	43
